content,sentiment,sentiment_score,like_count,sub_comment_count,content_len,create_time,topics,segments
为啥我感觉每个都是非常低。,neutral,0.0,11.0,1.0,13,1778430111000.0,,
@@,neutral,0.0,0.0,2.0,2,1779345584000.0,,
572711171,neutral,0.0,0.0,2.0,9,1778774090000.0,,
9 9 7 4 4 8 8 10 2,neutral,0.0,0.0,2.0,18,1778853496000.0,,
,neutral,0.0,0.0,2.0,0,1779299560000.0,,
1 3 3 3 6 7 7 3 6,neutral,0.0,1.0,2.0,17,1778848769000.0,,
,neutral,0.0,1.0,2.0,0,1778581555000.0,,
26年的更新出来了，请移步置顶🔝哦[偷笑R],neutral,0.0,0.0,0.0,22,1777277552000.0,,
要考什么证书嘛,neutral,0.0,0.0,8.0,7,1744811144000.0,,
今年书单有了[偷笑R],neutral,0.0,1.0,2.0,11,1734855809000.0,,
有没有宝宝可以一起读书的~,neutral,0.0,1.0,1.0,13,1749123593000.0,,
又牛逼了,neutral,0.0,1.0,1.0,4,1720494462000.0,,
教练和心理咨询师的相同和不同分别是什么？,neutral,0.0,1.0,1.0,20,1724889736000.0,教练方法与关系,教练学习者
初级阶段读教练的书有推荐吗,neutral,1.0,0.0,3.0,13,1751675445000.0,"目标与计划,教练方法与关系",教练学习者
书单很棒的书单哦,neutral,0.0,1.0,1.0,8,1747178341000.0,,
这些书单很实用。清明节跟孩子一起读，正好。,neutral,1.3,2.0,0.0,21,1775373928000.0,,
我也是一名教练，希望与你多链接,neutral,1.0,0.0,1.0,15,1780890862000.0,教练方法与关系,教练学习者
找擅长CBT的心理咨询师/心理治疗师吧,neutral,0.0,11.0,3.0,19,1763755393000.0,,
不咋样，life coach动不动让我跟chatGPT商量完了再跟她聊。于是我跟chat GPT商量了一下决定把life coaching停掉了。退款还没到手[doge],neutral,0.0,578.0,23.0,85,1763725908000.0,教练方法与关系,教练学习者
花四千你可以读一个life coach,neutral,0.0,174.0,7.0,19,1763736854000.0,教练方法与关系,教练学习者
这真的是ICF认证的人生教练吗？那么奇怪,neutral,0.0,11.0,15.0,20,1763743463000.0,教练方法与关系,教练学习者
最开始是什么让你决定和他进入长期教练的呢,neutral,0.0,4.0,4.0,20,1763739265000.0,"拖延与行动障碍,教练方法与关系",教练学习者
我自己就是life coach虽然是acc，就是初级。我现在已经不太用教练技术了，因为教练技术本质就是用心理学的理念和技术来协助功能中性到正常的人群解决日常的问题。它的优势在于比较正向的包装。区别于心理咨询甚至心理治疗，会让人觉得比较容易接受。但是因为技术比较单一，其实很多时候都是浅尝辄止。而且我觉得至少我接受的大部分来访者的问题都是心理问题，需要心理咨询来解决。教练解决不了。,neutral,0.0,32.0,3.0,190,1763794121000.0,"教练方法与关系,自律与习惯",教练学习者
这个是不是GPT直接就可以替代了，还24小时随叫随到,neutral,0.0,256.0,15.0,26,1763725585000.0,,
那我们做免费心理咨询的算什么[笑哭R],neutral,-1.0,1.0,2.0,19,1763756880000.0,价值与价格,
这里面有好几条都是我坚持了几年的，没找coach，自己摸索出来的，工具没有价值，有价值的是执行,neutral,1.0,19.0,4.0,47,1763737040000.0,"自律与习惯,教练方法与关系,效率与工具",教练学习者
怎么觉得您接触的life Coach跟我所学习和工作的方式不太一样？方便问一下是什么体系的嘛？,neutral,1.0,0.0,2.0,47,1764223385000.0,教练方法与关系,
我在事业编有稳定工作，但老是感到压抑，突破又转型又失败，能咨询不,neutral,0.0,8.0,6.0,32,1695781095000.0,自我接纳与成长,积极成长型
是负责多长时间的呢？,neutral,0.0,2.0,5.0,10,1688828932000.0,,
咨询一下,neutral,0.0,1.0,3.0,4,1736160671000.0,,
咨询,neutral,0.0,3.0,2.0,2,1699243687000.0,,
您好，咨询如何收费,neutral,0.0,2.0,2.0,9,1703308438000.0,价值与价格,
下周有时间进行咨询吗？老师,neutral,0.0,1.0,2.0,13,1739631143000.0,,
请问国家认证生涯规划师是在哪里考呢？,neutral,0.0,0.0,2.0,18,1689693137000.0,目标与计划,教练学习者
大二的大学生想找您规划一下，怎么联系,neutral,0.0,1.0,1.0,18,1708729393000.0,目标与计划,
你好，如何咨询？,neutral,0.0,1.0,1.0,8,1698913234000.0,,
你好，请问怎么收费，求职陪跑,neutral,0.0,1.0,1.0,14,1697612942000.0,价值与价格,
人生教练在国外很常见，以前主要是服务于外企高管、明星、运动员、政要等需要创造性解决问题的人群，后续慢慢的到人生和生活的其他领域，底层的工作逻辑是P=P-I，高绩效表现=激发动力、消除内在干扰。对于帮助他人找到人生方向的部分，不是教练来给客户定方向，恰恰相反是因为教练相信客户本自具足的信念，通过聆听、提问等方式方法照见客户，帮助他找到自己的人生方向，教练在过程中不给建议、不评判，陪伴客户去探索和厘清。全球比较权威的是ICF国际教练联盟，它主要制定一些行业规范和教练的核心能力要求，以及考核教练进行认证。如果宝感兴趣可以找到一位同频的教练尝试看看[飞吻R],positive,5.2,251.0,31.0,278,1762449645000.0,"教练方法与关系,目标与计划,效率与工具","方向迷茫型,教练学习者"
我虽然没试过  但隐约感觉自己就是受众...  1） 需求是： “想变好” 但是“没能力变好”，所以期待清晰的 权威的 有经验的“外界”给予意见  帮助  或者当自己的推力  的人群。  2）程度上：自认为这种情绪没有发展到抑郁的程度的人 （不然就会去找心理医生了）       因为并不是每个人都有勇气去真的突破旧的自己   或者有清晰的认知去整理自己的内心   或者对自己有完全的主动权和责任心。  但并不代表我们不想变好  于是就悬在半空中  一边纠结一边努力活着。    所以不用很傲慢，讲来讲去什么人群都是存在的，能把它变成可复制的生意，并在其中真正帮助到别人，自己也有收获，其实是好事情。,positive,25.2,18.0,7.0,300,1762472779000.0,"情绪与内耗,自我接纳与成长","情绪内耗型,积极成长型"
我现在觉得ChatGPT可以取代life coach,neutral,0.0,39.0,9.0,26,1762465311000.0,教练方法与关系,教练学习者
"公司破局找咨询公司，个人破局找人生教练。

好公司，好教练，就像很多评论区描述的，确实如此，但是除此之外：

滥竽充数的咨询公司毁人生意；
歪瓜裂枣的人生教练误人子弟...

",positive,3.2,16.0,3.0,88,1762469272000.0,教练方法与关系,教练学习者
可能是这个名字有些迷惑性，虽然叫人生教练，但其实是不给你建议的，而是通过聆听你，观察你，给你反馈的方式唤醒你自己的对自己的认知和觉察，是你的头脑伙伴，也是一面镜子，是中立的不批判的，却唯独不是给你人生指导的人。,neutral,1.0,53.0,15.0,105,1762449555000.0,"教练方法与关系,自我接纳与成长",教练学习者
"我也找过, career coach，没什么用，纯花钱，就是作为一个旁观者/事业有成者来开导你，教你怎么认识自己要什么，甚至不能给你职业发展建议的 我有一个朋友学校里选修过mentor课程他说核心思想就是顺着对方（客户）的想法说，让他更有自信这样[捂脸R][捂脸R]（因为往往客户自己已经有一个答案了，只是不够自信去实施）",positive,2.0,61.0,14.0,161,1762472290000.0,"教练方法与关系,价值与价格,自我接纳与成长",教练学习者
我们这里burnout 的大都去做life coach 了 [偷笑R] 别问我怎么知道的,neutral,0.0,4.0,2.0,44,1762463255000.0,教练方法与关系,教练学习者
虽然肯定会得罪人，但我觉得这玩意就是智商税[doge]我可以理解职业规划师，家庭调解师，等等这一类有专业分支的coach，他们可能是资深hr或者离婚律师什么的，有自己的specialty知识背景。留学中介做留学指导我都觉得能够理解，毕竟他们会掌握更多留学方面的信息。但什么样的人有能力做life coach呢？我不觉得有这样的人,positive,3.0,297.0,18.0,164,1762454509000.0,"目标与计划,拖延与行动障碍,教练方法与关系","拖延挣扎型,教练学习者"
我先自己收集下信息然后在这层楼对齐,neutral,0.0,3.0,3.0,17,1762448557000.0,,
"我觉得没有人有资格去coach别人的life。我看过一些综艺，参赛者自称是life coach，但在节目中感觉他们比其他人更需要coaching。
我的理解是，很多时候因为我们遇到了难题，想要找外在帮助，才会想到life coach。这个时候人的主观是想要改变的，只是在某个节点卡住了，一位life coach可能可以起到一些作用，但这些作用依靠一位therapist或者朋友或者网友或者一本书或者一部电影都可能实现。
life coach就好像我吃的那些胶原蛋白，我也知道它大概率没什么用，但我宁可相信我尽力了，尽人事听天命。",positive,3.0,15.0,2.0,264,1762478333000.0,"教练方法与关系,自我接纳与成长","积极成长型,教练学习者"
您好，老师，家里青春期的孩子可以参与吗,neutral,0.0,1.0,5.0,19,1749185735000.0,,
来偷师一下，为啥这么多评论和点赞[飞吻R],neutral,0.0,0.0,3.0,21,1750411886000.0,,
想做咨询～,neutral,0.0,0.0,2.0,5,1774447813000.0,,
我也想兼职做life coach 我的优势在于丰富的工作经历和专业能力，让我能更快了解受访者的情况并做出分析，也有给朋友同事们的类似话题的实操训练。但是看了老师的文案，我理解到自己还是需要体系化学习life coach的方法论。但这不耽误我同时实践，Fiona老师我说得对吗,positive,2.0,1.0,2.0,137,1774347915000.0,"教练方法与关系,效率与工具",教练学习者
和教练体验了一小时对话，特别特别震撼，整个过程一直是满满的能量流动。这段时间的情绪是不安和焦虑的，但自己其实不太能摸清那个源头，所以很飘忽和不稳定。在和教练的对话中，我知道了自己想要的“稳定”具体的样子，然后真的就感受到了这样的状态，非常舒适，甚至觉得有些幸福。教练的提问和塑造的氛围也特别特别好，总之，是一次我觉得很幸运能链接到的体验，期待下次的进一步探索！,positive,7.3999999999999995,2.0,2.0,180,1757151671000.0,"教练方法与关系,情绪与内耗,拖延与行动障碍","情绪内耗型,教练学习者"
喜欢做个人探索的运气不会差[doge],neutral,0.0,0.0,2.0,19,1748331528000.0,,
举手体验,neutral,0.0,1.0,1.0,4,1776347335000.0,,
挺棒的博主，很能捕捉到关键信息点[玫瑰R],neutral,0.0,0.0,1.0,21,1781529888000.0,,
和教练coach了好几次了！每次结束了都把我的问题聊明白了，很多人可能不了解life coach，不敢尝试，但是我觉得真的非常值得一试，过程我觉得又合理又神奇，本来刚开始可能一团雾水的问题在教练的耐心引导下一点点从模糊到清晰。我现阶段的问题可能更少的是认知方面而更多的需要对于自我需求的觉察，我觉得life coach真的是一个特别好的方式！！！！,positive,14.0,0.0,1.0,174,1757071135000.0,"教练方法与关系,价值与价格,拖延与行动障碍,目标与计划,自我接纳与成长",教练学习者
祝越来越好,neutral,1.3,1.0,1.0,5,1742005333000.0,,
可评论区留言或后台[私信R]报名教练对话体验～,neutral,0.0,0.0,0.0,23,1721569908000.0,"价值与价格,教练方法与关系",教练学习者
迷茫期Infj 报名,neutral,-1.0,0.0,1.0,10,1722368047000.0,"情绪与内耗,价值与价格",方向迷茫型
ENFJ[萌萌哒R],neutral,0.0,0.0,1.0,10,1721746999000.0,,
infj来啦！,neutral,0.0,0.0,1.0,7,1721645211000.0,,
infj-A报名[飞吻R],neutral,0.0,0.0,1.0,13,1721703442000.0,价值与价格,
INFJ报名🙋🏻‍♀️,neutral,0.0,0.0,1.0,11,1721649866000.0,价值与价格,
Infj-A 已经gap半年了[哭惹R],neutral,-1.0,0.0,2.0,20,1721575445000.0,,
Infj 女生报名,neutral,0.0,0.0,1.0,9,1721804200000.0,价值与价格,
INFJ-T报名,neutral,0.0,0.0,1.0,8,1721684097000.0,价值与价格,
Infj报名,neutral,0.0,0.0,1.0,6,1724844966000.0,价值与价格,
非常认可！我之前陷入一个纠结：到底AI是效率工具还是生产工具？后来我确定了是效率工具。就如你所说的，能在一个专业上用好AI的人本身专业能力就很强，AI只是放大了他的效率。,positive,3.8,0.0,0.0,85,1761289564000.0,"情绪与内耗,效率与工具",情绪内耗型
的确是这样，我自己的公众号写的文章带有我自己的底层逻辑，但是评论区会有人找我要配方，我对话修改都至少两三遍，他要去可能只是想一句话生成[捂脸R]这些人以为AI是让自己懒，其实AI是让自己快和作品更完善。,neutral,-1.0,1.0,0.0,101,1760853074000.0,"教练方法与关系,拖延与行动障碍",拖延挣扎型
只有你自己可以做自己的人生教练 幸福不是一种感受，是你的存在...,neutral,1.0,0.0,0.0,33,1760187758000.0,教练方法与关系,教练学习者
简单理解是未知的未知，这块大模型大概率也没法把这个未知告诉你,positive,2.0,0.0,0.0,30,1755924948000.0,,
AI是杠杆，专业知识是支点,neutral,0.0,0.0,0.0,13,1775488182000.0,,
我之前也跟我的咨询师说我会跟AI聊，我感觉她不常见地当场崩不住笑了,neutral,0.0,0.0,0.0,33,1756018495000.0,,
我现在就比较依赖豆包，有什么问题问它心中比较有安全感[笑哭R],neutral,-1.0,0.0,0.0,31,1755909588000.0,,
你说得很对，自己要懂！,neutral,0.0,0.0,0.0,11,1755997230000.0,,
垂类经验很重要，目前AI最难的其实还是如何提问。你缺少垂类经验的话，你都不知道该问什么,neutral,0.0,2.0,0.0,43,1756562511000.0,教练方法与关系,
只有我关心冻哥为什么找心理咨询吗[笑哭R],neutral,-1.0,4.0,0.0,21,1756022208000.0,,
最近时间充足啦，感兴趣伙伴可以戳我哈,neutral,0.0,0.0,0.0,18,1747290343000.0,,
我最棒！infp intp左右横跳[笑哭R]人际工作因为高敏感一塌糊涂,neutral,-1.0,0.0,1.0,35,1727099937000.0,,
哇真棒，看到你提到了《人生设计课》，还在想是不是北辰之前的读书会活动，看了你的主页发现还真是北辰的伙伴！[赞R]INFJ+目前和教练做了5次咨询,neutral,1.0,2.0,4.0,72,1725354298000.0,教练方法与关系,教练学习者
